right_shoulder_x,right_shoulder_y,right_shoulder_z,right_elbow_x,right_elbow_y,right_elbow_z,right_hand_x,right_hand_y,right_hand_z,right_hand_rotation_angle_value
0.04639897868037224,0.2381240278482437,0.4660975933074951,0.08253210037946701,0.03369976580142975,0.6998569369316101,-0.3738974332809448,0.25021979212760925,0.8221026659011841,84.36048026879551
0.04448448121547699,0.24951180815696716,0.4713864028453827,0.06298095732927322,0.026756133884191513,0.704744279384613,-0.3738974332809448,0.25021979212760925,0.8221026659011841,84.36048026879551
0.025848550722002983,0.27074047923088074,0.45733019709587097,0.04948923736810684,0.07462116330862045,0.6682952642440796,-0.3738974332809448,0.25021979212760925,0.8221026659011841,84.36048026879551
0.03365254029631615,0.2774137258529663,0.4735502600669861,0.06691544502973557,0.05481832101941109,0.6974179148674011,-0.3738974332809448,0.25021979212760925,0.8221026659011841,84.36048026879551
0.026224728673696518,0.2727406620979309,0.470522403717041,0.05815264582633972,0.07093670964241028,0.6969528794288635,-0.3738974332809448,0.25021979212760925,0.8221026659011841,84.36048026879551
0.021081799641251564,0.27414214611053467,0.45871925354003906,0.05714018642902374,0.08647977560758591,0.6746925711631775,-0.3738974332809448,0.25021979212760925,0.8221026659011841,84.36048026879551
0.023706817999482155,0.2760580778121948,0.46696192026138306,0.05978822335600853,0.08556386828422546,0.67839115858078,-0.3738974332809448,0.25021979212760925,0.8221026659011841,84.36048026879551
0.02954789623618126,0.27863574028015137,0.48581087589263916,0.0802755206823349,0.08317884802818298,0.6937176585197449,-0.3738974332809448,0.25021979212760925,0.8221026659011841,84.36048026879551
0.024519214406609535,0.27549684047698975,0.4722830057144165,0.03413086757063866,0.05815710499882698,0.6815983057022095,-0.3738974332809448,0.25021979212760925,0.8221026659011841,84.36048026879551
0.03538760170340538,0.2508757412433624,0.4934748113155365,0.033142443746328354,0.018453922122716904,0.7386564016342163,-0.3738974332809448,0.25021979212760925,0.8221026659011841,84.36048026879551
0.020664524286985397,0.2717830240726471,0.4543389678001404,0.019098764285445213,0.044474538415670395,0.7173821926116943,-0.3738974332809448,0.25021979212760925,0.8221026659011841,84.36048026879551
0.026452207937836647,0.26889684796333313,0.4571000337600708,0.030157404020428658,0.05790513753890991,0.6968206763267517,-0.3738974332809448,0.25021979212760925,0.8221026659011841,84.36048026879551
0.018075330182909966,0.26625436544418335,0.4464055597782135,0.006639592815190554,0.03940906003117561,0.6851379871368408,-0.3738974332809448,0.25021979212760925,0.8221026659011841,84.36048026879551
